,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
COMMD6,16,80,cluster_04,#00fff6,-0.5997406973958699,-0.5997197810649622
CCDC24,17,80,cluster_04,#00fff6,-0.573134803538345,-0.5731264266187612
FLOT1,18,80,cluster_04,#00fff6,-0.3816172187964544,-0.38155115266323636
STK32C,19,80,cluster_04,#00fff6,-0.39342490862118845,-0.3934295320920702
PIGF,20,80,cluster_06,#7200ff,-0.3153573788140176,-0.31530969947829557
MRPL24,21,80,cluster_04,#00fff6,-0.8102117679229441,-0.8101709258244078
SYS1,22,80,cluster_04,#00fff6,-0.25272222397632166,-0.2526976290816527
PIGT,23,80,cluster_04,#00fff6,-0.021469567718168645,-0.021406709295035332
OS9,24,80,cluster_04,#00fff6,-0.2823848960029601,-0.2823944450492847
OSTC,25,80,cluster_05,#004bff,-0.3690740166512893,-0.3690808963904821
CALR,26,80,cluster_04,#00fff6,-0.5608688980817605,-0.5609078583840674
PDIA6,27,80,cluster_01,#ffbd00,-0.1469164887495624,-0.14690464843993484
PDIA4,28,80,cluster_01,#ffbd00,-0.5116727116749646,-0.5116978641425093
RPN2,29,80,cluster_01,#ffbd00,-0.32439809032528355,-0.32433056050540054
CDKL3,30,80,cluster_06,#7200ff,-0.6445157367367393,-0.6445281201486667
MRPL50,31,80,cluster_07,#ff00cf,-0.7912907599995387,-0.7912839972732518
C1orf85,32,80,cluster_02,#84ff00,-0.2868220969576234,-0.2868179879661473
PRPF4,33,80,cluster_07,#ff00cf,-0.7015736637678393,-0.701613907563777
NOL8,34,80,cluster_07,#ff00cf,-0.548252927794771,-0.5482790547922369
LEO1,35,80,cluster_01,#ffbd00,-0.497178152713006,-0.4971717230519311
SLC25A32,36,80,cluster_07,#ff00cf,-0.21627837049918813,-0.21628581970178337
CRTC2,37,80,cluster_04,#00fff6,-0.08612642620568485,-0.08618467236796215
KIAA0196,38,80,cluster_07,#ff00cf,0.011102706848245039,0.011150764588818002
TMEM87A,39,80,cluster_07,#ff00cf,-0.28487239135152875,-0.2848614294399935
ZNF250,40,80,cluster_05,#004bff,-0.3581394276141589,-0.35816319388211915
SLC39A1,41,80,cluster_02,#84ff00,-0.3837774184302783,-0.38376541993359736
RAG1,42,80,cluster_07,#ff00cf,-0.35495365237328935,-0.35499544341744976
TAF2,43,80,cluster_07,#ff00cf,-0.6122662229675394,-0.6122471741316394
CSNK2A1P,44,80,cluster_02,#84ff00,-0.5495432238647956,-0.5495565035444192
ZHX3,45,80,cluster_01,#ffbd00,-0.019267393138779176,-0.019306450616505287
QSER1,46,80,cluster_02,#84ff00,-0.6207640112585331,-0.6207154550161434
HEATR3,47,80,cluster_02,#84ff00,0.37128523617120196,0.37135232279510344
TDG,48,80,cluster_07,#ff00cf,1.0034437019355322,1.0033643610856111
ZBTB25,49,80,cluster_02,#84ff00,-0.10337752029895386,-0.10338243212217307
EIF4G2,50,80,cluster_02,#84ff00,1.0973243061444586,1.0973131159350968
API5,51,80,cluster_02,#84ff00,0.05236665274754603,0.05237051265097955
PAQR3,52,80,cluster_02,#84ff00,0.18816174209628794,0.1881901477555513
NEDD1,53,80,cluster_02,#84ff00,-0.02234889161473908,-0.02229760935380557
OSBPL8,54,80,cluster_02,#84ff00,0.25008520673427304,0.25002219643562357
HSN2,55,80,cluster_02,#84ff00,-0.008291018398329431,-0.008321810319728331
FAM126B,56,80,cluster_07,#ff00cf,0.4645834646955384,0.4645788642188304
RHBDD1,57,80,cluster_02,#84ff00,2.0802001842161872,2.080230899343127
