,CR,PR,MR,PD
XAF1,0.1734700738633086,-0.19423765323791312,-0.4161564863029496,-0.26730283880819866
IFIT1,0.0915912184024172,-0.07015601054989529,-0.2073410524735345,-0.41806129101420914
SAMHD1,0.08906227837739622,-0.19081605834351167,-0.16956348691437262,-0.2719721674780605
IFI6,-0.07847421582077484,-0.39695880803630657,-0.5289138023945367,0.2087334860358557
STAT1,-0.010187475237970256,-0.11205924187209117,-0.1295099421596769,0.11556586245177462
OAS2,-0.5942322615835912,-0.1329049413844227,-0.2961076891294464,0.05397308084216799
LAP3,0.6987904318517265,0.33537642154303066,0.7519222098199263,-0.4919717473560546
TAP1,-0.4257892509430106,0.015130286149386945,0.25958201586499696,0.1560681414655227
PSMB8,-0.1399838209115881,-0.3136239206281911,-0.5551181127631927,1.238401198147374
MACROD1,-0.8150865207446539,0.029417978560875066,0.20233238730040892,1.173529507472078
IDO1,-0.36670869925496064,-0.32552335157352674,-0.16233663122976483,0.7668080230385667
RPL39,-0.6673897696862509,-0.6156562448872174,-1.224216564926832,1.1765125626789823
RPS6,-0.6699069511841138,-0.976039700838923,-1.1697558498980856,2.202483541024829
APOM,-0.8843794693205328,-0.8371662398867399,-1.3227282992449751,2.6570879489089148
RP3-507I15.1,-1.7609827982602846,-1.0556729793262993,-0.9384326611087328,2.2673255196796354
RPS28,-1.0105921084138085,-0.7324957523633766,-0.9904825880198703,2.5446269398587207
RPL38,-0.2865538419192322,-0.3189403790995736,-0.5865485321127392,2.358574984408458
RPL14,-0.8629073023225774,-0.8768160198852316,-1.2299699769969752,2.3285017490657554
RPL22,-0.4208310048897668,0.003060465109994255,-0.313242321884603,1.5651854517275146
RP5-1118D24.2,-0.05921146660486115,0.8237189829448787,0.260515976593683,1.5997232962904704
RPS18,-0.3197969172839438,-0.023841981304845047,0.00518220575640659,0.4567663126573953
RPL34,0.20981458846693848,1.1746527064042243,1.1419633335916006,-0.1025597177914098
PTBP3,-0.45398304736548106,-0.3180479900525914,-0.2954264700126379,-0.3560573746791537
ACSM3,-0.4319581165439052,-0.2814680179123498,-0.38549882351396636,-0.3526578143271583
SLURP1,-0.0735642673964439,-0.061553325495366226,-0.012237393091669347,-0.5005557268462176
ABCD2,-0.18466226490316237,0.079795469451033,0.1652517636945043,-0.2548759932986263
PSG5,-0.3334001554644073,-0.2934986499530949,-0.3812618330649531,-0.36372953507644357
MTTP,0.030219688633621244,-0.18678969024564715,-0.4738997281163442,-0.16128267908168956
BAGE,-0.671252663741995,-0.17253531163264987,-0.33656719844401445,-0.14862251877880006
TUSC3,-0.584035042166163,-0.4246939950440872,-0.5084807715019947,-0.19287764839700114
CHAT,-0.24111571635009188,-0.07531778116456096,-0.37586611931725916,-0.11868474012397727
GYG2,-0.02848379955990743,-0.09499737524552822,-0.31747875293249794,-0.2864766725419689
ECRP,-0.8441378310366566,-0.42151578750568275,-0.5168843797711555,0.2539725863614002
CHRNA3,0.44008949038272904,0.01179115950622452,-0.06670135642116796,-0.2850784776594029
ACVR1B,0.12284344995641942,-0.10296047582114788,-0.47863908910044173,-0.07111298616118095
C16orf3,-0.033739438209671145,0.006744184872666025,0.1386147496845605,-0.2328571915655773
LIM2,-0.017238863451797665,-0.007697239752081389,-0.29812935974050236,-0.16329559512616598
VGLL3,-0.3448558136552475,-0.08710303389481573,-0.13146651520144126,-0.18244405811455955
CCDC132,0.11549698233032295,0.00583540463998696,-0.014486030907081627,-0.3389867054781533
DLX4,0.2970100480982166,0.02874201840902574,-0.14169697083632238,-0.09947698852501499
JAM2,0.22303733151729924,0.056781789876559484,-0.150300030771144,-0.26604455763330814
IPO8,-0.7262153105694799,-0.24578714830147866,-0.2578341564496897,0.4237521853002279
ZNF134,-0.42177609277918543,-0.2746143719017212,-0.39015532991639357,0.3034367272561264
C6orf123,-0.41849565117006887,-0.23400101948916502,-0.5106959818139516,0.12742702994576957
TBL1Y,-0.3643123790761041,-0.09234098831944067,-0.2303647343604775,-0.07280756985020641
GPR18,-0.36240429482971254,0.12792987767809072,0.3458282060718281,-0.32646680984609794
IL18R1,-0.27640346886460826,-0.01817532105566083,-0.22004926330528402,-0.2756320971377237
GPX3,-0.20504757289405054,-0.29254993052501477,-0.49060697756692423,-0.17916346308259887
TNFAIP6,-0.37052034893567637,-0.03510696687566552,-0.3123335401462648,-0.19607345388627256
EGFL7,-0.25642948315718184,-0.08875080032851163,-0.18781366172659217,-0.3402265179613022
COL5A2,-0.174243244797065,-0.10624421281509701,-0.18286671526776346,-0.26432604483706157
CALD1,-0.49516646285487304,0.0002089798596280263,-0.16768404536556616,-0.45751668752977354
TF,-0.23200345622235874,-0.21442255452937234,-0.17612287251741765,-0.27899367834709826
PCDH17,-0.37114001551049575,0.018955242384128806,-0.12364864390124658,-0.4200424994725714
MXRA5,0.0033231363975081787,0.2266981573034269,-0.04971792607301961,-0.37523299748477884
CHN1,-0.31670795598461593,0.04091636192692468,-0.28226848755703265,-0.35162009984067866
LDB2,-0.29495419297997,0.23749033464479996,0.5447709741639887,-0.4732251903558925
GZMA,-0.04275485532788272,0.07523297212442177,0.7109464920942568,-0.2446024306434423
GPR116,-0.20559150015387692,0.2539401273109981,0.24652100026550677,-0.3711529717847417
LAMB1,0.14450122623245368,0.7345270531655086,1.3518416127339048,-0.15597360669600382
LHFP,-0.3087208457213069,0.7468733570437488,1.1653345787904976,-0.26068924902675
GAL3ST4,-0.256485464680675,1.3453501457943216,1.6085252009102415,-0.5057066799037936
LPL,-0.3643303051348372,0.9346591948208088,1.3634662720367112,-0.36659503457423576
PLS3,0.41577685758997945,1.3260903305770493,2.6737768691873622,-0.27496113949896545
FOLR2,0.0356694165304615,0.705052909170507,1.1960997672913498,-0.2729646645189042
TMEM176A,-0.11953605133619517,0.4438015618836637,0.26063541926676304,-0.4215570536759862
TMEM176B,-0.5058307919732975,0.028244695235615177,0.20387143934697932,-0.060202004669536964
C1QB,-0.3415504804341006,0.37046933612595057,0.4065000009900739,-0.28606148522537145
APOE,-0.12674574721451926,0.9010942065942219,1.6672840644582916,-0.18616077815205026
CCL18,-0.5723999863802117,-0.051985431598039075,0.46666029133522624,-0.14991655314860647
ID3,-0.3485095120301516,-0.0015978757689648138,0.49014854717190964,-0.3329908544999402
TGFBI,-0.3696118000228517,0.7125699332255283,0.0234414851367033,-0.3393826817905913
VCAN,0.3085288892324954,0.5934614446266875,1.524801553651548,-0.5312299464753681
HMOX1,0.41388985386215965,0.8660832156288575,0.0975307229733022,0.26187210671974653
LYZ,1.9104748355725738,1.7933205904109126,2.7279113770165235,-0.54322311306656
CSF1R,1.019111707594659,1.2790469509978446,1.0624567007001988,-0.49955885195055566
DOK2,-0.1922156130514889,-0.1257187538695388,0.526409726351117,0.05215188845108025
ARRB2,0.08766365241899828,0.6170492309738291,0.4955171273085083,-0.25202695172502954
IL32,-0.3171913936199058,-0.3552758782905043,-0.04913731415258715,-0.19897707252747318
AP1S1,0.0850208715090498,0.2237411002015817,0.15447618580398195,0.13643272609078552
LINC00328,-0.0154071973168148,0.2681624378807836,0.03946507718916245,-0.19027315665594233
SSX3,0.6922167254266919,-0.015442831932976532,-0.0011233507319454408,-0.011720507865943945
ASTN1,0.7096194838633813,0.5312449802585706,0.6330983687414783,-0.16729101377877284
C1GALT1,0.49133670522247547,0.19400647866465562,0.028272160179518342,-0.2784447088846335
GNL2,-0.15462410226988166,-0.07201918491365225,-0.23343730347665717,0.16508012236180888
HDAC3,1.1674493223197626,0.48515376800430826,0.6248410704077618,0.607198503745401
KHSRP,-0.9119170108674434,-0.36986147367661165,-0.5957842102099947,-0.22362984217370066
WDR55,0.4860273165609205,0.515510236242721,0.4655286770385604,-0.415801677342461
CIB1,-0.31517418848118267,0.0676132298095459,0.10877783894859815,-0.0048498964010331375
IP6K1,-0.05040390063683961,0.046700993809613026,0.1961935542597701,-0.07775414901522784
SYMPK,-0.18651271095632524,0.2347035305311637,0.07855607577442543,0.4099404225680485
SLC12A9,-0.014131351715676052,0.01152850227406513,-0.09045180089787333,0.7149282827800568
U2AF2,0.09474411236420811,0.28467519262593244,0.1492674180392409,-0.05008981300426704
ACP2,-0.11469111211376705,-0.2099499074221915,-0.2911964902475925,-0.10239893038494191
KDM4B,-0.23052106805736208,0.03680972004997471,-0.241649663555684,-0.10311903137020512
ARAP1,0.4621415309671202,0.19887457006427373,0.12506117017999788,-0.24266160253417973
URGCP,-0.1527353965047238,-0.33712535308478897,-0.4270335475036038,-0.09270790834536978
POLG2,0.5853902509228169,0.5716856399347731,0.730585350052012,0.255610559414103
AP3D1,0.5951352163457767,0.16756559729561368,0.0007082569309633355,-0.17421630629855123
EML3,0.21952941052608468,-0.14109825958764854,-0.265285423231721,-0.13123695290887025
ZNF592,-0.49171231156541206,-0.17558080629439266,-0.0776069114915405,-0.2537862385870185
TRAF4,0.2777410262352351,0.06355018486809312,-0.03449900637212828,-0.29828729011227045
SMARCA4,-0.29890693518535455,-0.4008607482719169,-0.3828746431765493,-0.20487269635611802
TBC1D13,-0.09767922470207276,-0.3046550802076982,-0.30403426972553843,-0.32180239334713795
BRMS1,0.03094261066457644,0.22972217417508112,0.08393353800304072,-0.5023292498128878
TRAPPC11,0.2525399266825629,0.10677072265676026,-0.06679282137677248,-0.10262209013709453
ATF4,0.23501710098592798,-0.12489112801758166,-0.16200463348122407,-0.15006674190398206
RBM14,0.05167907297097283,0.24990492082550064,0.030927112409809537,-0.22506012534911937
TRIM21,0.11273082108814825,0.007651949739527215,-0.29059738011336367,-0.39218863058090675
PARP8,-0.21737874554417513,0.030799439141040837,-0.011204295366140106,-0.28527201858112644
MX2,-0.06924613902153277,-0.1702754114923402,-0.2817278274074493,-0.2938992242264707
LAMP3,0.5008302939607139,0.19645034866247912,-0.10138092880061428,-0.3179331874179713
C19orf66,0.9239824316628389,0.21476713850294243,0.1745940122237344,-0.47801797362910853
IRF7,0.9860586946643495,0.009348563770965773,0.30092871827878764,-0.1104895916212515
IFIT5,0.12000553603934234,-0.038209812083123566,-0.13592112410413906,-0.26895111574490954
IFIH1,0.43055850862728867,0.15880620957498642,0.03845748556143785,-0.4000198165222487
TLR7,-0.36176548880136455,-0.04329260927500942,0.0014831637411199775,-0.24866722744419842
UBE2L6,0.47395197857937466,0.05044852773924555,0.2765700798571225,-0.3255355360932017
HPS6,0.07446090670754167,0.3758809457920977,0.24972512130155552,-0.003386706586841176
COLEC11,-0.10211803445695095,0.005493143604018067,0.11791090046294955,0.7654684481219802
ARL2,-0.9551464807749054,-0.6105691949842287,-1.0788212344201333,2.304629250505624
THG1L,-1.2287748433095511,-1.0327790864830506,-1.5664370275517112,2.74393523868935
RP4-710M16.1,-0.3020687653121013,-0.7172792579798325,-0.8169626093602038,2.411598681691778
EEF1D,0.09659589301915668,-0.43816931691484573,-0.6353496857112503,1.1084109248686942
FXR1,-0.24727406502999147,-0.05931999038575997,0.1351574074712789,0.8445874246749528
ZNF277,0.17226047996974417,-0.12300084281918754,-0.5845667373726946,1.851091438281012
RP3-336K20__B.2,-2.003789926467083,-1.6366608557666833,-2.315492731300741,3.437417764745789
IGBP1,-1.1785817358099884,-0.713723782315737,-0.6720315317437618,2.7204171940759587
RPL12,0.6462237491795532,0.9962932650469815,1.2565553904707485,1.3828297392464952
RP5-882O7.1,-1.6154197410589066,-0.940027867077507,-1.7722948792376718,2.9927603346196396
RPS23,-0.09893857232315993,0.524527786717174,0.3243416008278094,1.1065507124921903
RPL37,-1.203913744655941,-0.6120955883836011,-1.1074757912291853,1.8808947428719447
RPL7,-2.1821062079536664,-1.8584364373717153,-2.6410015483814253,3.802800476034036
RPL9,-1.4696874496972283,-1.303920203301445,-1.982402184752302,1.9091212259061883
STK4,-0.48023456952173227,-0.2909262673554883,-0.3267362897261822,-0.4101014909115971
IFNA17,-0.3533247279649972,-0.43618780296869886,-0.3676360167312771,-0.32220203202433884
ARPP21,-0.5494292254900882,-0.27571819289417554,-0.41623093508224795,-0.38289585071224086
TTI2,0.01958108226797651,-0.09421656667820356,-0.2402351383216013,-0.38369460216896506
KIAA1467,-0.2808654231464029,0.07575054620179376,0.10534505082212009,-0.23494024111332948
CHI3L2,0.1265854509200975,-0.30939371365444146,-0.5495519398224414,0.3820860378893247
C3orf14,-0.3605760069508907,-0.29052495939249123,-0.3676390831897493,-0.06424659635234051
SCGB1D1,-0.3530686632708096,-0.31244228243914685,-0.5787661122877115,-0.07644397934970067
FGF1,-0.12650611476920307,0.0675624792789085,-0.258471802365983,-0.40885348069397287
AMBN,-0.4033590662869149,-0.23554653235421755,-0.3195028696878545,-0.3379693819678294
DMP1,0.007909885779804485,0.10223341558194479,0.006611917450316079,-0.40004345335657426
ENAH,-0.1493979401728039,-0.06276345448186565,-0.08620274325377168,0.05590993202384393
LOC102724905,-0.07354378009965969,-0.1598611909075129,-0.2972598902594511,-0.28868628144828706
GNAI1,-0.29648620334546605,0.09090656006038425,-0.29507121838226613,-0.3941491723993272
ERBB3,-0.024405287065925856,-0.04899524041662196,-0.3307274327825488,-0.29804143250261184
FZD1,-0.06523025545307895,0.06556057854691529,-0.2410509021399711,-0.2031185748271879
SMIM2,0.3063669296689621,0.19818250075910868,-0.28455034106920224,-0.12604301841943602
GML,-0.6155083000374512,-0.13477572010625696,-0.2072942886964823,-0.2468937424305758
GPR176,0.9839883823055647,0.017866431548849728,-0.21099573552699466,-0.2199377115075073
RAB17,-0.23726237202417857,-0.0012785973510606344,0.045457845547265494,-0.2098619323024988
KRT9,0.21990020260617937,0.009373094654609348,-0.08276771233496448,-0.3007037736689242
SLC5A4,-0.13202309958697944,-0.004120562631850144,-0.3641987215045246,-0.17820489178925975
FSCN3,0.044637694896297375,0.41891081687475534,0.707187647097408,0.34798524564125405
TFAP4,0.12273311825852827,-0.03519946309072572,-0.06367621597031635,0.18562351314651845
GPR21,-0.18638297221344158,0.3529304953658013,0.2903567447669455,-0.24693050166463654
CLDN6,0.1413565025125915,0.2765649281408418,0.03171328021532498,-0.349395786155907
DCTN5,-0.2778919005124342,-0.15543259572903673,-0.23239682235671466,-0.2801293158474008
TNC,-0.17453049554803912,0.025447392070953624,0.16594225410334784,-0.3256042483802365
GPR124,-0.4746717816313312,-0.27975153570794986,-0.1035457920096701,-0.316269508360739
LMCD1,-0.012331361859900969,0.18579480999620943,-0.09118118920176631,-0.16722615033252314
RNASE1,-0.30376058643855713,0.1297666334319875,-0.0069176602809964275,-0.30471951897094635
ENPEP,-0.3353261235891963,-0.08630073137376744,-0.16960743702589554,-0.3130596781560261
RAMP3,-0.3622280986857853,0.07982469967481712,0.026617982102826464,-0.2588517618418507
NFIB,-0.481057511411837,-0.1861029954977384,0.1462277667881547,-0.3931799887268822
FZD4,-0.24317804265828724,0.24644945201240315,0.10627489626760855,0.5724459966216424
CD3D,-0.0875600290284142,0.31205345198009893,0.4681411685781274,-0.33161612125714535
CYR61,-0.07023825339521647,0.22722379190693448,0.25748025348191395,-0.22036856390663626
FABP4,-0.34448251655527073,0.7215310251913616,1.105979320035906,-0.4491631287981273
VCAM1,0.07099089459780895,1.2539512838592994,0.9535005626135056,-0.42619706101178906
COL15A1,-0.010178713113454438,1.2725894271416869,1.157287019196951,-0.314034603679134
SLCO2A1,-0.351727455207437,1.1373850872645919,1.697859476900283,-0.35047241114271777
XCL1,-0.4867172425484843,0.03631954881387919,0.21629138315745078,-0.30198341766125175
NR2F1,0.07426954763556194,0.47297843015597835,0.5188695641303437,-0.4107658280083468
PTRF,-0.31680029412205934,1.0424074085607948,1.1243146344648225,-0.40617902717683574
THY1,-0.2072268758831276,-0.17870287512305794,-0.06295187030829011,-0.06361837781604424
CD93,0.6517256541981987,0.9064971610363752,0.9795540218366372,-0.4221228778032424
GZMH,-0.23794210622359693,-0.15225404721227187,-0.3618371444490072,0.10947144324952524
CTSW,-0.23221317669486882,-0.20118729810509356,-0.24957564457496792,-0.18238360571446208
LEF1,-0.21341987276384197,-0.4311732927961388,-0.22026777400487038,-0.09008453640372548
CD14,-0.3494537440050718,0.5469828296741467,1.2330104255460028,-0.445064709956799
TYROBP,1.2062405475572426,1.9663563083002624,2.4090958035368404,-0.3886776221737337
DENND5A,1.2695000505451801,2.037364604852651,1.8908680298099287,-0.20535973984116673
ITGB2,0.06408740872292,0.3212043179145546,0.6983727261568582,-0.34040627025427855
C5AR1,1.3520882447111493,0.9945608077979792,1.1022356702543576,-0.3278470998038487
DPEP2,-0.13676872912452534,-0.08001732274284051,-0.15156584382429206,-0.2699089204344159
SECTM1,0.17642245055803749,0.6193699250978497,1.1481278047977814,-0.27062177931101483
NDN,0.46917216819491986,-0.3958285969745796,0.04042465976991071,0.22445647601207258
MAGEA4,-0.18898208471856104,-0.28992009263538243,-0.26535814854739825,-0.10725017259827907
CT55,0.11606553976296861,-0.29002650235786875,-0.3604682645365565,-0.09859005312280968
NUP205,-0.04543022878459896,-0.17302920492950372,-0.3862103170010231,0.0014614796316323939
SMC5,-0.28928142984838773,-0.4340722984112813,-0.5155979165657111,-0.00937929642439751
BAI3,1.3331939299800142,0.3814736055008526,0.47140421561307505,-0.3227521466584454
NKRF,0.9018780120236031,0.6606123735029086,0.5341510333534072,-0.01743355656143925
CIC,1.3316001100392378,0.933028951191105,1.3515180137485112,0.2596651033543744
ZNF264,0.2896651028462612,0.3341575164429482,0.8186371929268889,-0.23249332172690373
ZBTB40,0.5105187221637081,0.25172468689783756,0.49141741908133085,0.09434125859573489
BRD8,0.31223399255398376,0.8957277707962591,0.7171108882354053,-0.12976258024647985
VPS33B,-0.38355382745028277,0.008557147159135275,-0.15948535191184285,0.09988621000102388
SLC22A5,1.2958160555451004,0.41373065889331406,0.46410078294220913,0.22473819482347912
FYCO1,1.5183133003152307,1.2151824462835281,1.1649881365963597,1.2255197171455146
