,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
RBMX2,17,93,cluster_04,#00fff6,0.5620090573576888,0.5621199682571059
NSMCE1,18,93,cluster_04,#00fff6,0.04534190891289285,0.04537785874874504
LAGE3,19,93,cluster_04,#00fff6,0.3196264257926824,0.31960139129387255
H2AFB1,20,93,cluster_04,#00fff6,0.27414490403375547,0.274162854896751
AMDHD2,21,93,cluster_04,#00fff6,-0.03256636608709246,-0.032575907152603244
MEN1,22,93,cluster_01,#ffbd00,0.8650564322720679,0.8650666553921765
MAZ,23,93,cluster_04,#00fff6,-0.5000362452251069,-0.5000138292529811
SOLH,24,93,cluster_04,#00fff6,0.4665983661393283,0.4665291166796303
FAM100A,25,93,cluster_04,#00fff6,0.5087615571698013,0.5087067315548714
TRAF7,26,93,cluster_04,#00fff6,-0.6813664270603764,-0.6813533159620172
POMGNT1,27,93,cluster_04,#00fff6,-0.35624050371489907,-0.35615568774361356
C20orf196,28,93,cluster_02,#84ff00,-0.37730996667698874,-0.3772775380620098
TRAF4,29,93,cluster_04,#00fff6,-0.12834547457326675,-0.12828295483417415
EXOC7,30,93,cluster_04,#00fff6,-0.09153784770316344,-0.09160645639248206
ARMC7,31,93,cluster_04,#00fff6,-0.6713507082579775,-0.6713628118557377
MTHFS,32,93,cluster_04,#00fff6,-0.46660675037141175,-0.46656029185058034
WDR61,33,93,cluster_04,#00fff6,-0.6773507019519364,-0.6772610286430422
OGFR,34,93,cluster_04,#00fff6,-0.5513639300844481,-0.5513891558217222
PPP1R7,35,93,cluster_04,#00fff6,-0.7051331808050023,-0.7050575907973827
RNF215,36,93,cluster_04,#00fff6,-0.752314853496422,-0.7523443428518466
FAM104A,37,93,cluster_07,#ff00cf,-0.2566716576787079,-0.2566461903050394
BCS1L,38,93,cluster_04,#00fff6,-0.8065921883020958,-0.8066052193904
THAP4,39,93,cluster_04,#00fff6,-0.8560227073673016,-0.8559317911859206
APEH,40,93,cluster_04,#00fff6,-0.8551247550856991,-0.855104069392977
UBE2B,41,93,cluster_04,#00fff6,-0.8391729957180252,-0.8391603229047184
STK25,42,93,cluster_04,#00fff6,-0.7905297916170745,-0.7904732898711089
AP3S1,43,93,cluster_04,#00fff6,-0.46122930342621565,-0.46113926281291223
C14orf109,44,93,cluster_07,#ff00cf,-0.6080559973756644,-0.6080849342185927
PIGH,45,93,cluster_07,#ff00cf,-0.849830561810761,-0.8497178772778401
MIPEP,46,93,cluster_03,#00ff39,-0.5594860952853605,-0.5594495518405842
C14orf1,47,93,cluster_05,#004bff,-0.4155499546115589,-0.41556366401866285
RDH11,48,93,cluster_05,#004bff,-0.15550263595888597,-0.15550006107744216
EIF2B2,49,93,cluster_07,#ff00cf,-0.7539456149530933,-0.7538487383572801
ETF1,50,93,cluster_07,#ff00cf,-0.5580412218684278,-0.5580650211325919
CALM1,51,93,cluster_07,#ff00cf,-0.8051899312889588,-0.8051198975049663
ZFYVE21,52,93,cluster_01,#ffbd00,-0.48482307804641206,-0.4847270211589389
ARG2,53,93,cluster_07,#ff00cf,-0.63956806490833,-0.6395077984712725
GIN1,54,93,cluster_02,#84ff00,-0.3073233186727042,-0.307315865852008
L2HGDH,55,93,cluster_01,#ffbd00,-0.5182286217516211,-0.5181752600282356
HMGCR,56,93,cluster_01,#ffbd00,-0.7417770644879698,-0.7417390191605283
GPBP1,57,93,cluster_07,#ff00cf,-0.435659304973214,-0.43567441589149875
POMT2,58,93,cluster_01,#ffbd00,-0.8586807760206534,-0.8586204199908282
ATXN3,59,93,cluster_01,#ffbd00,-0.6104787911293784,-0.6105208486689274
MAPK1IP1L,60,93,cluster_01,#ffbd00,-0.8253474358742893,-0.8253567406767358
TTC5,61,93,cluster_02,#84ff00,-0.4133345012183823,-0.41328121249716404
RAD17,62,93,cluster_01,#ffbd00,-0.6612454603031857,-0.661177288435725
IPO11,63,93,cluster_01,#ffbd00,-0.7983985925042708,-0.798401964259903
MRPL19,64,93,cluster_07,#ff00cf,-0.5399654252291854,-0.5399286175042793
NRBF2,65,93,cluster_07,#ff00cf,-0.42973905168831467,-0.42973672940417285
MARCH7,66,93,cluster_07,#ff00cf,-0.6164658886051549,-0.616453859097097
CRKL,67,93,cluster_02,#84ff00,-0.7913265386696217,-0.7912370565411846
C14orf106,68,93,cluster_02,#84ff00,-0.4140080049887871,-0.41401677923258146
CDS2,69,93,cluster_05,#004bff,-0.6637452605076533,-0.6636622745432199
TFB2M,70,93,cluster_01,#ffbd00,-0.6127151933658117,-0.6127749077601689
CCAR1,71,93,cluster_01,#ffbd00,-0.2862664059664053,-0.2862081736579318
C1orf107,72,93,cluster_01,#ffbd00,-0.8110291014526773,-0.8110372055765104
C2orf69,73,93,cluster_02,#84ff00,-0.2898650945580001,-0.28979759329393434
RBM25,74,93,cluster_01,#ffbd00,-0.6893619895195832,-0.6893829549408265
