,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
BAZ1A,3,52,cluster_05,#00fff6,0.10896744914669515,0.10896170766634816
C12orf66,4,52,cluster_04,#00ff5c,-0.2964534860212004,-0.2963949707477225
KIAA0182,5,52,cluster_06,#0074ff,0.6736776703579741,0.6736870029235006
REEP3,6,52,cluster_05,#00fff6,-0.0378896944277679,-0.03789630584603861
GCC1,7,52,cluster_05,#00fff6,0.3441359222819772,0.3441692215859294
FMN1,8,52,cluster_05,#00fff6,0.06435345762936738,0.06432248875205829
ZDHHC21,9,52,cluster_05,#00fff6,0.8522813172468803,0.8522842842387477
ZNF655,10,52,cluster_04,#00ff5c,-0.06580148507137981,-0.06581011407143834
BTC,11,52,cluster_08,#b900ff,-0.022026359459548898,-0.02203673739687258
NCK1,12,52,cluster_05,#00fff6,-0.07411425105072748,-0.07408849533164705
SLC10A7,13,52,cluster_05,#00fff6,0.17435831393858897,0.1743681136813971
ANKRD12,14,52,cluster_05,#00fff6,-0.10623496517117412,-0.1062345744625909
MED13L,15,52,cluster_05,#00fff6,-0.2765383394315435,-0.2765384703808955
FRYL,16,52,cluster_05,#00fff6,-0.315053295870161,-0.31501854230210913
ACO1,17,52,cluster_05,#00fff6,-0.5951904939000621,-0.5952223622417729
PDCD6IP,18,52,cluster_05,#00fff6,-0.14414187633864792,-0.14414512770072646
INSIG1,19,52,cluster_03,#3dff00,-0.42663902787552344,-0.4266258124507232
FBXO8,20,52,cluster_05,#00fff6,-0.3551121082231052,-0.355113818068766
LIN7C,21,52,cluster_05,#00fff6,-0.8018594879848469,-0.8019007951223975
ARRDC3,22,52,cluster_07,#2500ff,-0.7139681434975809,-0.713996387749595
ZNF654,23,52,cluster_08,#b900ff,-0.714351463881119,-0.7143608837481352
ANKRD50,24,52,cluster_09,#ff00ac,-0.6367689897874446,-0.6367709262157409
MKL2,25,52,cluster_05,#00fff6,-0.49940466948238776,-0.49938519602110004
PRRC1,26,52,cluster_05,#00fff6,-0.4070040883690158,-0.40699798195606124
PSD3,27,52,cluster_09,#ff00ac,-0.34676104188475826,-0.3467118383644375
C12orf26,28,52,cluster_08,#b900ff,-0.5302088865994612,-0.530187553959845
